,day_of_week,NEIGHBORHOOD_ID,TIME,GEO_LON,GEO_LAT
426,Wednesday,villa-park,08:00:00,-105.0321445,39.7329404
427,Saturday,five-points,12:00:00,-104.97657099999999,39.7666926
428,Tuesday,montbello,04:00:00,-104.8361096,39.7779454
429,Saturday,stapleton,04:00:00,-104.8459966,39.7699928
430,Saturday,cole,04:00:00,-104.9729817,39.7662072
431,Saturday,elyria-swansea,04:00:00,-104.9590781,39.776565000000005
432,Saturday,north-capitol-hill,04:00:00,-104.97338899999998,39.7432477
433,Tuesday,speer,12:00:00,-104.9819972,39.7231795
434,Wednesday,city-park-west,12:00:00,-104.9647599,39.741633
435,Tuesday,east-colfax,08:00:00,-104.8902479,39.7398017
436,Monday,stapleton,04:00:00,-104.8770302,39.7982641
437,Monday,gateway-green-valley-ranch,04:00:00,-104.7996662,39.7839495
438,Friday,north-park-hill,12:00:00,-104.9402187,39.7573342
439,Sunday,capitol-hill,12:00:00,-104.9741528,39.7400172
440,Sunday,virginia-village,04:00:00,-104.9400545,39.6892585
441,Sunday,berkeley,08:00:00,-105.0256465,39.7831661
442,Thursday,athmar-park,12:00:00,-105.0246711,39.698232
443,Sunday,union-station,04:00:00,-104.9986406,39.7482857
444,Sunday,auraria,12:00:00,-105.0006089,39.7440581
445,Sunday,ruby-hill,08:00:00,-105.0156936,39.6967623
446,Sunday,montbello,04:00:00,-104.8423642,39.7825239
447,Sunday,hampden,04:00:00,-104.8687431,39.6570237
448,Sunday,washington-virginia-vale,08:00:00,-104.9062316,39.6990992
449,Sunday,mar-lee,04:00:00,-105.0531971,39.6843785
450,Monday,capitol-hill,16:00:00,-104.9833992,39.7399044
451,Sunday,five-points,16:00:00,-104.9873102,39.7535984
452,Sunday,north-capitol-hill,04:00:00,-104.9835918,39.7475508
453,Sunday,college-view-south-platte,08:00:00,-105.0246813,39.6736423
454,Wednesday,gateway-green-valley-ranch,04:00:00,-104.7727117,39.781966
455,Wednesday,stapleton,12:00:00,-104.9020423,39.767831
456,Monday,east-colfax,04:00:00,-104.8913783,39.7398378
457,Wednesday,capitol-hill,08:00:00,-104.9821169,39.7397093
458,Wednesday,city-park-west,04:00:00,-104.9700332,39.7407372
459,Wednesday,villa-park,12:00:00,-105.0383527,39.7329155
460,Monday,north-capitol-hill,16:00:00,-104.9823336,39.7416759
461,Sunday,north-capitol-hill,04:00:00,-104.9844819,39.7464401
462,Saturday,north-capitol-hill,12:00:00,-104.9790236,39.7401459
463,Monday,sloan-lake,04:00:00,-105.0276035,39.7472662
464,Sunday,north-capitol-hill,08:00:00,-104.9757319,39.7442766
465,Sunday,five-points,08:00:00,-104.98877399999999,39.7518615
466,Saturday,cheesman-park,04:00:00,-104.9710091,39.7362805
467,Sunday,capitol-hill,04:00:00,-104.9799135,39.7400208
468,Sunday,berkeley,04:00:00,-105.0528595,39.7780951
469,Thursday,five-points,16:00:00,-104.9856914,39.7541513
470,Friday,south-park-hill,12:00:00,-104.9081637,39.7498174
471,Thursday,city-park-west,16:00:00,-104.9726076,39.7402793
472,Tuesday,westwood,08:00:00,-105.0343453,39.7083075
473,Tuesday,east-colfax,16:00:00,-104.8913783,39.7398378
474,Thursday,stapleton,04:00:00,-104.8470371,39.7740066
475,Thursday,overland,16:00:00,-104.9874519,39.6947978
476,Friday,montclair,16:00:00,-104.903897,39.7270951
477,Friday,dia,16:00:00,-104.7711072,39.8250537
478,Friday,northeast-park-hill,12:00:00,-104.9038906,39.765927000000005
479,Friday,capitol-hill,04:00:00,-104.9811047,39.7400261
480,Monday,city-park-west,12:00:00,-104.9663416,39.7403197
481,Saturday,westwood,04:00:00,-105.0363217,39.7002167
482,Friday,west-colfax,04:00:00,-105.0311173,39.7403238
483,Saturday,capitol-hill,04:00:00,-104.9870284,39.7323241
484,Saturday,union-station,04:00:00,-104.9955244,39.7533429
485,Saturday,ruby-hill,04:00:00,-104.9937556,39.6963542
486,Saturday,capitol-hill,04:00:00,-104.9777548,39.7333649
487,Saturday,east-colfax,08:00:00,-104.8846512,39.7401569
488,Friday,east-colfax,04:00:00,-104.8875769,39.7398455
489,Friday,hampden-south,08:00:00,-104.8843343,39.6527
490,Saturday,capitol-hill,04:00:00,-104.9857296,39.7358488
491,Saturday,west-colfax,04:00:00,-105.033273,39.7402143
492,Friday,montbello,12:00:00,-104.8463737,39.7791531
493,Thursday,cbd,04:00:00,-104.99371000000001,39.7504581
494,Saturday,cheesman-park,04:00:00,-104.96723300000001,39.7400107
495,Wednesday,lowry-field,08:00:00,-104.8782099,39.7238682
496,Wednesday,east-colfax,04:00:00,-104.8861528,39.7392341
497,Wednesday,mar-lee,12:00:00,-105.0431187,39.690653999999995
498,Sunday,hilltop,16:00:00,-104.9098478,39.7136676
499,Sunday,east-colfax,12:00:00,-104.8902479,39.7398017
500,Tuesday,athmar-park,12:00:00,-105.0246922,39.7077171
501,Wednesday,union-station,04:00:00,-104.9939824,39.7531194
502,Wednesday,west-colfax,04:00:00,-105.038967,39.7400638
503,Thursday,five-points,12:00:00,-104.9873854,39.7515809
504,Saturday,villa-park,12:00:00,-105.0320713,39.7348508
505,Saturday,northeast-park-hill,16:00:00,-104.9254711,39.7648209
506,Monday,south-park-hill,12:00:00,-104.9331598,39.7404308
507,Monday,north-park-hill,08:00:00,-104.9394252,39.7564849
508,Saturday,montbello,16:00:00,-104.8469443,39.784353
509,Saturday,five-points,12:00:00,-104.9898975,39.7548395
510,Monday,gateway-green-valley-ranch,12:00:00,-104.8083216,39.7888186
511,Monday,cbd,16:00:00,-104.993926,39.7461434
512,Monday,athmar-park,04:00:00,-105.0249978,39.7035263
513,Saturday,westwood,08:00:00,-105.05048799999999,39.7107148
514,Saturday,sunnyside,04:00:00,-105.0015518,39.7695051
515,Sunday,montbello,12:00:00,-104.8241474,39.791641999999996
516,Tuesday,cherry-creek,12:00:00,-104.9542732,39.7210446
517,Monday,union-station,04:00:00,-104.99291799999999,39.7522747
518,Sunday,windsor,04:00:00,-104.86925,39.7061708
519,Monday,athmar-park,12:00:00,-105.0247788,39.710147
520,Monday,west-colfax,12:00:00,-105.0361539,39.7401269
521,Sunday,cheesman-park,04:00:00,-104.9634673,39.7399936
522,Tuesday,villa-park,12:00:00,-105.0532388,39.7331047
523,Tuesday,westwood,12:00:00,-105.0257745,39.7100797
524,Friday,cheesman-park,04:00:00,-104.9684633,39.7400108
525,Wednesday,gateway-green-valley-ranch,16:00:00,-104.7701569,39.7850496
526,Wednesday,gateway-green-valley-ranch,16:00:00,-104.7646014,39.7817454
527,Wednesday,montbello,12:00:00,-104.8319508,39.7891005
528,Tuesday,cole,12:00:00,-104.9704973,39.7682769
529,Wednesday,capitol-hill,12:00:00,-104.9809843,39.7399569
530,Wednesday,cole,12:00:00,-104.9643672,39.7720925
531,Wednesday,city-park-west,12:00:00,-104.9659024,39.7424288
532,Thursday,globeville,04:00:00,-104.9778068,39.788465
533,Thursday,cbd,12:00:00,-104.9922117,39.7451944
534,Thursday,hale,04:00:00,-104.93104299999999,39.7317839
535,Thursday,highland,08:00:00,-105.0109759,39.7592445
536,Friday,congress-park,08:00:00,-104.9587974,39.7401177
537,Sunday,five-points,04:00:00,-104.99138400000001,39.7538878
538,Tuesday,stapleton,08:00:00,-104.8979496,39.7696879
539,Tuesday,capitol-hill,12:00:00,-104.9835866,39.7400452
540,Tuesday,lincoln-park,04:00:00,-105.0005418,39.7395007
541,Sunday,windsor,04:00:00,-104.8766055,39.7071819
542,Wednesday,jefferson-park,04:00:00,-105.0205279,39.7512045
543,Wednesday,capitol-hill,04:00:00,-104.98232800000001,39.7400232
544,Sunday,whittier,04:00:00,-104.9729272,39.7606862
545,Thursday,cbd,04:00:00,-104.9927489,39.7446724
546,Monday,five-points,12:00:00,-104.9881032,39.755076
547,Friday,montbello,12:00:00,-104.81434399999999,39.7915853
548,Sunday,montbello,08:00:00,-104.8120278,39.7824768
549,Friday,north-capitol-hill,08:00:00,-104.98022900000001,39.7401457
550,Sunday,east-colfax,08:00:00,-104.8893399,39.7419823
551,Thursday,east-colfax,08:00:00,-104.8920016,39.7417737
552,Saturday,montbello,04:00:00,-104.8431214,39.7875272
553,Friday,north-park-hill,04:00:00,-104.9123916,39.7583928
554,Monday,valverde,04:00:00,-105.0246762,39.7127025
555,Tuesday,auraria,12:00:00,-105.00466899999999,39.745717
556,Monday,north-capitol-hill,04:00:00,-104.9803997,39.7401437
557,Monday,capitol-hill,04:00:00,-104.9848544,39.7320428
558,Monday,cheesman-park,12:00:00,-104.9694173,39.7398888
559,Wednesday,five-points,12:00:00,-104.9812653,39.7519714
560,Monday,cbd,04:00:00,-104.9879585,39.7481134
561,Saturday,cbd,08:00:00,-104.9922117,39.7451944
562,Sunday,stapleton,08:00:00,-104.8875426,39.7861304
563,Monday,cole,12:00:00,-104.9684171,39.7681577
564,Monday,barnum,12:00:00,-105.0254796,39.7168868
565,Saturday,westwood,04:00:00,-105.0316938,39.700849
566,Monday,regis,16:00:00,-105.0266043,39.7899094
567,Saturday,hampden-south,12:00:00,-104.9131067,39.6525617
568,Saturday,cole,12:00:00,-104.9670932,39.7626228
569,Sunday,dia,04:00:00,-104.7711072,39.8250537
570,Sunday,stapleton,04:00:00,-104.8829732,39.7772889
571,Sunday,union-station,04:00:00,-104.9967047,39.7504352
572,Wednesday,capitol-hill,08:00:00,-104.97510700000001,39.7398594
573,Saturday,union-station,04:00:00,-104.9938055,39.7520068
574,Tuesday,villa-park,12:00:00,-105.0320713,39.7348508
575,Saturday,cbd,04:00:00,-104.9947385,39.7449335
576,Monday,stapleton,04:00:00,-104.9001225,39.7660286
577,Thursday,capitol-hill,04:00:00,-104.9775406,39.7392114
578,Saturday,montbello,08:00:00,-104.8463763,39.7784832
579,Saturday,elyria-swansea,04:00:00,-104.9534292,39.7800968
580,Thursday,capitol-hill,08:00:00,-104.9870621,39.7335514
581,Monday,cherry-creek,04:00:00,-104.9501138,39.7196992
582,Tuesday,college-view-south-platte,08:00:00,-105.0067861,39.6788066
583,Monday,westwood,04:00:00,-105.048468,39.6992811
584,Saturday,north-park-hill,12:00:00,-104.9284724,39.7540302
585,Saturday,capitol-hill,04:00:00,-104.9795462,39.7353659
586,Sunday,cbd,12:00:00,-104.9988427,39.7414014
587,Tuesday,virginia-village,04:00:00,-104.9402383,39.6871509
588,Saturday,elyria-swansea,04:00:00,-104.9493515,39.778771
589,Saturday,west-colfax,08:00:00,-105.0477285,39.7401308
590,Tuesday,gateway-green-valley-ranch,04:00:00,-104.8090364,39.7755083
591,Monday,five-points,04:00:00,-104.9873854,39.7515809
592,Monday,cbd,08:00:00,-104.9978626,39.7431954
593,Saturday,hampden,04:00:00,-104.9134564,39.6536424
594,Tuesday,gateway-green-valley-ranch,08:00:00,-104.7590328,39.7965706
595,Tuesday,elyria-swansea,08:00:00,-104.964009,39.7803238
596,Saturday,city-park-west,04:00:00,-104.9622458,39.7416215
597,Monday,fort-logan,04:00:00,-105.0450118,39.6370724
598,Sunday,south-park-hill,08:00:00,-104.9239138,39.7404765
599,Sunday,south-park-hill,16:00:00,-104.9401237,39.7411614
600,Sunday,college-view-south-platte,04:00:00,-105.0244105,39.6674697
601,Friday,cbd,04:00:00,-104.9939481,39.7465306
602,Thursday,union-station,04:00:00,-104.9938859,39.753679
603,Saturday,kennedy,12:00:00,-104.8490618,39.6586431
604,Sunday,speer,04:00:00,-104.9871933,39.718515999999994
605,Sunday,five-points,04:00:00,-104.9868683,39.7532286
606,Friday,south-park-hill,04:00:00,-104.9401237,39.7411614
607,Thursday,westwood,08:00:00,-105.0528717,39.710916
608,Thursday,montbello,04:00:00,-104.8463763,39.7784832
609,Thursday,union-station,04:00:00,-105.0017782,39.7596699
610,Sunday,stapleton,12:00:00,-104.8484594,39.7718018
611,Wednesday,hampden,12:00:00,-104.8834884,39.6535879
612,Saturday,cbd,12:00:00,-104.9930853,39.7458598
613,Wednesday,stapleton,12:00:00,-104.8979496,39.7696879
614,Tuesday,lowry-field,08:00:00,-104.88444799999999,39.723599
615,Sunday,villa-park,04:00:00,-105.0369692,39.7329705
616,Tuesday,east-colfax,16:00:00,-104.8920127,39.7421334
617,Tuesday,barnum,08:00:00,-105.0321031,39.7172867
618,Friday,cbd,04:00:00,-104.9878337,39.7418207
619,Friday,capitol-hill,08:00:00,-104.9845799,39.7398903
620,Tuesday,west-colfax,12:00:00,-105.0394783,39.7347647
621,Monday,five-points,04:00:00,-104.9858144,39.7514533
622,Friday,berkeley,04:00:00,-105.0529071,39.7734256
623,Thursday,stapleton,12:00:00,-104.8915486,39.7804631
624,Sunday,north-capitol-hill,12:00:00,-104.9844819,39.7464401
625,Wednesday,stapleton,16:00:00,-104.8459966,39.7699928
626,Wednesday,five-points,08:00:00,-104.9874158,39.7527807
627,Tuesday,west-colfax,16:00:00,-105.0330703,39.7439443
628,Thursday,capitol-hill,04:00:00,-104.9756626,39.7397411
629,Monday,westwood,08:00:00,-105.0364881,39.7089227
630,Saturday,westwood,04:00:00,-105.0532314,39.6968642
631,Friday,montbello,12:00:00,-104.8433994,39.7825434
632,Friday,villa-park,16:00:00,-105.0255204,39.729787
633,Friday,north-capitol-hill,16:00:00,-104.9810889,39.7416759
634,Friday,athmar-park,04:00:00,-105.0235361,39.7073336
635,Friday,five-points,04:00:00,-104.9865933,39.7504766
636,Sunday,north-capitol-hill,08:00:00,-104.9808218,39.7402911
637,Friday,university-hills,04:00:00,-104.9403657,39.6756266
638,Thursday,union-station,04:00:00,-104.9973164,39.7524254
639,Friday,barnum,04:00:00,-105.0279426,39.7116807
640,Friday,rosedale,04:00:00,-104.9768337,39.6776175
641,Saturday,westwood,12:00:00,-105.0263741,39.7028757
642,Wednesday,cbd,08:00:00,-104.9922495,39.751764
643,Wednesday,five-points,04:00:00,-104.9780505,39.7547875
644,Wednesday,capitol-hill,04:00:00,-104.9819645,39.7386764
645,Thursday,five-points,12:00:00,-104.98253700000001,39.7526523
646,Thursday,harvey-park-south,04:00:00,-105.0347668,39.6602936
647,Thursday,hale,08:00:00,-104.9406882,39.7310285
648,Saturday,five-points,04:00:00,-104.9773858,39.7552129
649,Sunday,westwood,04:00:00,-105.0510046,39.6994089
650,Saturday,college-view-south-platte,12:00:00,-105.0230157,39.6714612
651,Wednesday,east-colfax,12:00:00,-104.8913783,39.7398378
652,Wednesday,westwood,12:00:00,-105.0277473,39.7000288
653,Friday,hampden,08:00:00,-104.9066057,39.6653637
654,Saturday,speer,04:00:00,-104.9763037,39.7248399
655,Saturday,ruby-hill,16:00:00,-105.0197928,39.685614
656,Sunday,virginia-village,04:00:00,-104.9035092,39.6849003
657,Sunday,sunnyside,04:00:00,-105.0064282,39.7832655
658,Saturday,montclair,04:00:00,-104.9159838,39.7387792
659,Saturday,university,04:00:00,-104.9664265,39.6730711
660,Saturday,west-colfax,04:00:00,-105.0494959,39.7401101
661,Sunday,whittier,04:00:00,-104.9597663,39.7569781
662,Sunday,five-points,08:00:00,-104.9880559,39.7547354
663,Saturday,south-park-hill,04:00:00,-104.92868,39.7433987
664,Thursday,university,16:00:00,-104.9672778,39.6765203
665,Friday,cbd,12:00:00,-104.9918482,39.7467659
666,Thursday,baker,08:00:00,-104.9912745,39.7086864
667,Thursday,washington-virginia-vale,04:00:00,-104.9062316,39.6990992
668,Monday,union-station,04:00:00,-104.9942724,39.754334
669,Friday,stapleton,12:00:00,-104.8986039,39.7854737
670,Sunday,cbd,12:00:00,-104.99371000000001,39.7504581
671,Sunday,athmar-park,12:00:00,-105.0110123,39.7111887
672,Sunday,montclair,12:00:00,-104.9183594,39.7383298
673,Sunday,north-capitol-hill,04:00:00,-104.9790236,39.7401459
674,Wednesday,cherry-creek,04:00:00,-104.9579296,39.7254183
675,Saturday,union-station,04:00:00,-104.9941294,39.7529498
676,Saturday,union-station,04:00:00,-105.0000186,39.7530381
677,Monday,five-points,12:00:00,-104.9884243,39.7534769
678,Sunday,sun-valley,04:00:00,-105.025103,39.7389161
679,Saturday,mar-lee,04:00:00,-105.0463828,39.6952814
680,Saturday,five-points,04:00:00,-104.9832997,39.7476181
681,Thursday,mar-lee,12:00:00,-105.0257598,39.6885894
682,Tuesday,marston,04:00:00,-105.0880823,39.6364598
683,Tuesday,civic-center,12:00:00,-104.9873914,39.7400591
684,Tuesday,cheesman-park,16:00:00,-104.9668728,39.7396797
685,Monday,capitol-hill,04:00:00,-104.9819645,39.7386764
686,Sunday,villa-park,12:00:00,-105.0531417,39.7343809
687,Sunday,highland,12:00:00,-105.0005893,39.7692869
688,Monday,gateway-green-valley-ranch,12:00:00,-104.8035359,39.7748033
689,Sunday,westwood,04:00:00,-105.0460831,39.7097507
690,Tuesday,capitol-hill,08:00:00,-104.9805078,39.7399548
691,Monday,west-colfax,08:00:00,-105.0512774,39.7406715
692,Tuesday,skyland,12:00:00,-104.9414766,39.7574802
693,Monday,cbd,04:00:00,-104.9999932,39.7451179
694,Sunday,college-view-south-platte,08:00:00,-105.0098423,39.6787096
695,Monday,elyria-swansea,04:00:00,-104.9670088,39.7816744
696,Sunday,harvey-park,04:00:00,-105.0572451,39.6791585
697,Sunday,marston,12:00:00,-105.0855274,39.6175216
698,Monday,montbello,08:00:00,-104.8469269,39.7827799
699,Tuesday,globeville,04:00:00,-104.9804726,39.7773504
700,Tuesday,cbd,08:00:00,-104.9936082,39.7453405
701,Tuesday,cbd,12:00:00,-104.9918482,39.7467659
702,Tuesday,union-station,08:00:00,-104.9962089,39.7501448
703,Sunday,north-capitol-hill,04:00:00,-104.9835913,39.7432709
704,Tuesday,cbd,12:00:00,-104.9917193,39.7444319
705,Tuesday,capitol-hill,04:00:00,-104.9835949,39.7384365
706,Sunday,college-view-south-platte,04:00:00,-105.0052565,39.6785641
707,Monday,speer,04:00:00,-104.9839176,39.7129507
708,Saturday,regis,12:00:00,-105.0266043,39.7899094
709,Monday,city-park,04:00:00,-104.9594945,39.7419411
710,Monday,washington-virginia-vale,12:00:00,-104.9117346,39.7010404
711,Sunday,five-points,04:00:00,-104.9893261,39.7566297
712,Wednesday,westwood,08:00:00,-105.040019,39.7054528
713,Monday,sun-valley,12:00:00,-105.0246294,39.7332425
714,Wednesday,civic-center,08:00:00,-104.9873914,39.7400591
715,Monday,villa-park,16:00:00,-105.0525722,39.7283447
716,Monday,virginia-village,12:00:00,-104.9398986,39.6883161
717,Tuesday,north-park-hill,12:00:00,-104.90491499999999,39.7579654
718,Tuesday,north-capitol-hill,08:00:00,-104.9774547,39.7440509
719,Tuesday,goldsmith,12:00:00,-104.9141234,39.6762922
720,Tuesday,five-points,08:00:00,-104.9858144,39.7514533
721,Thursday,east-colfax,04:00:00,-104.9030045,39.7404821
722,Wednesday,cbd,04:00:00,-104.9913077,39.7443148
723,Tuesday,montbello,12:00:00,-104.8478028,39.7831059
724,Wednesday,cbd,12:00:00,-104.989671,39.7434429
725,Thursday,montbello,08:00:00,-104.8496871,39.7786663
726,Wednesday,hampden,08:00:00,-104.8717394,39.6544096
727,Wednesday,ruby-hill,12:00:00,-105.0023595,39.6943045
728,Thursday,university,08:00:00,-104.9638333,39.6804936
729,Monday,university-hills,08:00:00,-104.9379129,39.6798043
730,Wednesday,sunnyside,16:00:00,-105.0248917,39.7695851
731,Thursday,east-colfax,12:00:00,-104.8952516,39.740157
732,Thursday,stapleton,04:00:00,-104.8459966,39.7699928
733,Saturday,skyland,16:00:00,-104.9589383,39.7559641
734,Saturday,college-view-south-platte,16:00:00,-105.0156976,39.6786817
735,Friday,west-highland,12:00:00,-105.0372831,39.7619204
736,Saturday,college-view-south-platte,04:00:00,-105.0067861,39.6788066
737,Friday,harvey-park-south,04:00:00,-105.0459496,39.6551322
738,Thursday,montbello,08:00:00,-104.8389488,39.7873803
739,Saturday,hale,12:00:00,-104.9230578,39.7399287
740,Friday,virginia-village,12:00:00,-104.9398986,39.6883161
741,Sunday,sloan-lake,08:00:00,-105.0314255,39.75594
742,Thursday,north-capitol-hill,16:00:00,-104.9774681,39.7408281
743,Friday,capitol-hill,04:00:00,-104.9805078,39.7399548
744,Friday,belcaro,08:00:00,-104.9569694,39.7038578
745,Friday,athmar-park,08:00:00,-105.0086329,39.7093559
746,Saturday,speer,04:00:00,-104.9731487,39.716535
747,Sunday,globeville,12:00:00,-104.9815869,39.7791837
748,Friday,villa-park,12:00:00,-105.0390212,39.7258683
749,Sunday,university-park,04:00:00,-104.9413908,39.6776191
750,Thursday,west-colfax,12:00:00,-105.0255803,39.7377513
751,Wednesday,cbd,12:00:00,-104.9934177,39.7436486
752,Tuesday,stapleton,12:00:00,-104.8638083,39.7673396
753,Thursday,cole,16:00:00,-104.9729817,39.7662072
754,Wednesday,cbd,08:00:00,-104.9895826,39.7433767
755,Wednesday,south-park-hill,08:00:00,-104.9069569,39.7474339
756,Sunday,jefferson-park,12:00:00,-105.0220739,39.7524077
757,Sunday,westwood,04:00:00,-105.048123,39.7004191
758,Wednesday,ruby-hill,08:00:00,-105.0195171,39.6859148
759,Wednesday,sloan-lake,04:00:00,-105.0323559,39.7545574
760,Sunday,cbd,12:00:00,-104.9914393,39.7447958
761,Saturday,westwood,04:00:00,-105.0444106,39.7095109
762,Sunday,civic-center,04:00:00,-104.9874154,39.7338549
763,Wednesday,hampden,12:00:00,-104.8835379,39.654818
764,Saturday,north-capitol-hill,08:00:00,-104.9787408,39.743266
765,Monday,athmar-park,04:00:00,-105.0247788,39.710147
766,Thursday,union-station,16:00:00,-105.003472,39.7595809
767,Tuesday,villa-park,08:00:00,-105.0389806,39.7331294
768,Friday,sunnyside,04:00:00,-105.0041552,39.7801621
769,Sunday,union-station,04:00:00,-105.0000186,39.7530381
770,Thursday,bear-valley,12:00:00,-105.0538908,39.6658063
771,Thursday,south-park-hill,04:00:00,-104.9401237,39.7411614
772,Thursday,east-colfax,08:00:00,-104.8850263,39.7330623
773,Thursday,union-station,04:00:00,-104.9930745,39.7532527
774,Tuesday,globeville,12:00:00,-104.9913447,39.7735299
775,Wednesday,cole,12:00:00,-104.9729817,39.7662072
776,Thursday,berkeley,04:00:00,-105.0424408,39.7695558
777,Thursday,capitol-hill,08:00:00,-104.9784761,39.7386912
778,Thursday,capitol-hill,04:00:00,-104.9826439,39.7343144
779,Wednesday,northeast-park-hill,04:00:00,-104.9339811,39.7893551
780,Monday,speer,12:00:00,-104.9749206,39.7239113
781,Wednesday,cbd,12:00:00,-104.9930555,39.7460381
782,Wednesday,east-colfax,16:00:00,-104.8978406,39.7343338
783,Wednesday,cbd,04:00:00,-104.9939481,39.7465306
784,Monday,union-station,04:00:00,-104.9942724,39.754334
